inputs,aspects,sentiment
Voltaria muitas vezes.,No aspect,
Cama confortável e limpa.,cama,1.0
"Fora isso, não há outras atrações.",No aspect,
"Tivemos problemas na confirmação de nossa reserva, contornada após 20 minutos de debate com os gerentes.",gerente,1.0
"Hotel simples, com um café da manha simples mas muito gostoso, quartos super confortáveis,limpos,atendimento da recepção foi demais!",quarto,1.0
"Imaginei que deveria ser um hotel bom, pois a TAM não elegeria um ruim...",No aspect,
Me hospedei com meu marido por cinco noites e tudo foi perfeito.,No aspect,
"Toalhas e lençóis brancos, frigobar e ar condicionado nos quartos.",quarto,0.0
andar que na verdade seria um subsolo ou -1 onde o teto é baixo dando uma impressão quase claustrofobica.,No aspect,
Esse é um hotel onde vc pode usar todos os benefícios.,hotel,1.0
"O café da manhã por 7 euros por pessoa é simples, porém é um bom preço para Paris que é uma cidade muito cara.",cidade,0.0
"Adoramos, recomendamos a todos.",No aspect,
"Outro problema é acústica do hotel, quarto extremamente barulhento.",No aspect,
Room Tip: Quartos superiores.,No aspect,
Café da manhã bom.,café da manhã,1.0
"Localização a 300 metros da linha mais proxima de metro e a +- 500 metros de outras duas linhas, o que tambem considero bom.",localização,1.0
"Proxima a Disney,quarto amplo com duas excelente camas,como fui com a minha filha de 01 ano,me arrumaram berço tb.....,café da manhã razoável e bom custo benefício....achei a mobília nova com tv plasma e excelentes canais de entretenimento...Hotel com piscina aquecida, enfim,por ser em cima da hora,acho que valeu a pena!!",cama,1.0
Achei o custo-benefício excelente.,custo-benefício,1.0
"Preço é alto, 199,00 a diária.",preço,-1.0
"Notei falta, ao me servir do café da manhã, de talheres, louças e água quente para um simples chá.",No aspect,
"Caf´da manhã com um muito bom buffet, incluso na diária, wifi, cofre e funcionários bem atenciosos, eficientes e dispostos a judar sempre.",funcionários,1.0
Me hospedei no Hampton Inn em novembro de 2010.,No aspect,
hotel muito bem localizado proximo a praça da bastilha tem restaurantes supermercados e uma feira bem enfrente ao hotel para se locomover tem metrô a poucos passos do hotel o quarto bem espaçosos tem uma mini cozinha banheiro grande   os funcionarios nao sao la muito gentis  Room Tip: todos os apartamentos seguem um mesmo padrao a diferenca apenas no tamanho que pode ser para 2 ou at...,apartamento,0.0
"Ótima localização em frente a uma estação do metro e a uma praça com feira livre, muito próximo de uma das ruas de feiras mais famosas do mundo.",localização,1.0
O hotel têm alguns quartos novos e outros bem antigos.,quarto,1.0
o banheiro é vergonhoso de pequeno !!!!!,No aspect,
Uma ótima mini cozinha.,cozinha,1.0
"Viajamos 4 pessoas (2 adultos + 2 crianças), localização do hotel junto ao Pigalle com todos os seus bares e sexshops (algum ruido durante a noite mas conseguia-se dormir razoavelmente), hotel renovado recentemente como tal nada acrescentar.",localização,1.0
"O staf é super atencioso,   E ele está cercado por ótimos restaurantes....",No aspect,
Certamente voltarei ao Salisbury Hotel.,hotel,1.0
"Os quartos são de carpete de Madeira, muito pequenos, alguns ou entra você primeiro ou a sua mala, o box minúsculo também.",carpete,0.0
"Quartos limpos, renovados, bom atendimento e localização imbatível.",atendimento,1.0
"A nível de pequeno almoço também o consideramos muito bom, tendo bastante variedade de escolha.",almoço,1.0
"Para quem quiser se sentir em casa, podendo preparar suas refeições, com serviço de lavanderia, office e Van transporte até Strip e mais...eu recomendo!",lavanderia,1.0
Simplesmente fiquei apaixonada pelo hotel e voltaria sempre que estivesse na cidade.,cidade,0.0
"O quarto é bem limpo, o banheiro é ótimo para nenhum brasileiro ficar preocupado quanto ao banho, cama ótima e a comida do hotel também é boa: café da manhã e jantar que devem ser pagos a parte.",quarto,1.0
Pense em um hotel no qual você vai passar os melhores momentos da sua vida!,hotel,1.0
"Dorme-se muito bem, o quarto é silencioso e agradável.",No aspect,
"Fica do outro lado do Museu do Louvre ,perto de excelentes restaurantes,conveniencias e mercados .",museu,1.0
Ótima localização para ficar andando pela Times Square e para ir aos shows da Broadway.,No aspect,
"Após muita discussão, se limitaram a cobrar o valor correto e nos colocar no pior quarto do hotel.",No aspect,
"hotel bem localizado, com bom preço mas não indicaria para ninguém - sem limpeza no geral (roupa de cama cheirando a cigarro, limites de toalhas), banheiro é tão pequeno q uma pessoa obesa não consegue usar o vaso sanitário, box apenas com opção de chuveirinho e ralo entupido.",toalha,-1.0
Observaçao: fiz esta avaliaçao a pouco...,No aspect,
Estive la por quatro diase indico a todos.,No aspect,
fujam,No aspect,
Muito bem localizado.,No aspect,
Nossa reserva foi debitada duas vezes e ainda assim tivemos a reserva cancelada !,No aspect,
"A limpeza, organização e atendimento foram ótimos, assim como o café da manhã, muito completo.",atendimento,1.0
"Ficamos de 12 a 20 de janeiro/2013 e foi ótima escolha...super silencioso, tranquilo, localização perfeita, cama extremamente confortável, ducha deliciosa (sem ter que tomar banho dentro de banheira, coisa que detesto..rs), limpeza impecável e recepcionistas atenciosas.",ducha,1.0
Cama confortável.,cama,1.0
O Atendimento dos funcionários é impecável com vários funcionários sabendo falar várias linguas.,atendimento,1.0
A internet funciona.,internet,0.0
"Os funcionários super prestativos , quarto limpo e confortável, sem contar que é um dos poucos que disponibiliza café da manhã, o que já é uma ajuda e tanto, e sempre tem café e chá na recepção.",quarto,1.0
"Péssimo colchão, péssimos lençois e toalhas, não foi realizado nenhuma limpeza no quarto durante os 5 dias que nos hospedamos.",colchão,-1.0
Fiquei hospedado pela segunda vez neste hotel e me assustei com a falta de manutenção nas instalações do Hotel.,hotel,-1.0
"Room Tip: Escolher os quartos mais longe do elevador, pois evita ouvir as pessoas conversando enquanto aguarda...",elevador,0.0
"Hotel com excelente localização, quartos confortáveis com ar condicionado e TV a cabo, próximo a shoppings, centros comerciais e lojas de departamento.",localização,1.0
"Os funcionarios do hotel sao muito simpaticos,a localização otima, tenho a lamentar apenas que nenhum quarto possui minibar conforme é informado por este site e também há quartos estremamente pequenos no qual ficamos no primeiro dia, sendo trocado no segundo dia por um outro melhor.",hotel,1.0
Excelente location no East side.,No aspect,
Serviço de café da manhã e recepção excelentes.,recepção,1.0
"No entanto, ele está de frente para a estação de metrô Quai de la Gare e a poucos metros de um mercadinho e de uma padaria, onde se pode tomar café da manhã (o do hotel é pago e achei caro para o que se tinha).",No aspect,
O serviço é péssimo.,serviço,-1.0
"Se fosse mais barato, me hospedaria sempre nele.",No aspect,
"Eu e minha filha ficamos num quarto no sótão, mínimo, como uma caixa de papel, e qulaquer movimento no quarto ao lado era ouvido dentro do nosso quarto.",quarto,-1.0
A recepção de madrugada era pessima.,recepção,-1.0
"Boa localização, em bairro silencioso.",localização,1.0
Recomendo e voltaria a me hospedar lá.,No aspect,
"Quarto reformado, já que o hotel parece ser tão antigo quanto o Louvre.",No aspect,
"Durante a semana que ficamos só era arrumada a cama e banheiro, nao passaram o aspirador no quarto pq ficavam coisas no carpet que nao eram limpas....",No aspect,
Bem localizado (nos fundos de Port Authority ).,No aspect,
"Café da manhã tolerável, mas sem grandes predicados.",café da manhã,1.0
"Enfim, neste hotel voce de fato se sente bem, recomendo!",No aspect,
O hotel tem ótima localização e as acomodações são muito boas.,hotel,1.0
"Pelo preço e a localização, que se importa que o quarto seja um pouco pequeno!",quarto,0.0
As roupas de cama não estavam limpas.,No aspect,
Lindo!,No aspect,
"Está a poucos quarteirões da Estação Rodoviária, Hospital Santa Casa, Usina do Gasômetro, Universidades, Praça da Alfandega, Shopping Rua da Praia café da manhã com muita variedade funcionarios atenciosos.",praia,0.0
"Em um dos dias da nossa estadia fizemos compras no out let, retornei ao hotel com as compras e no dia seguintefui procurar as calças e não as encontrei, revierei o quarto, quando cheguei ao brasil procurei nas malas, porém 3 calças da marca Levis não foram localizadas, e o que o hotel fez com a reclamação?",No aspect,
Tem elevador.,elevador,0.0
"Com nova gerência o empreendimento prima pelo melhoramento em serviço e a prova disso foi a minha descoberta de que estava num hotel como eu gosto quase lotado, apartamentos de ótimo padrão embora pequenos, mas para o executivo a trabalho não há necessidade de mais, Arrumação e Limpeza BOA e a tempo e Horas o que nem sempre se encontra.",serviço,0.0
Excelente hotel... quarto bem grande com mini cozinha!! muito confortável!!,quarto,1.0
"A localização é muito boa, próximo à Fauchon e diversas lojas de grife.",localização,1.0
Ótimo atendimento de todos os funcionários e do Gerente Geral.,funcionários,1.0
Fica bem em frente aos principais hotéis da Strip e com muitas alternativas de transporte (o Flamingo tem uma estação de Monorail praticamente dentro do hotel).,No aspect,
"O quarto é bem limpo, o banheiro é ótimo para nenhum brasileiro ficar preocupado quanto ao banho, cama ótima e a comida do hotel também é boa: café da manhã e jantar que devem ser pagos a parte.",café da manhã,1.0
"Com este valor , que é obrigatório esta tudo incluso como internet , academia , ...",No aspect,
"Só comemos no hotel no dia em que chegamos e no dia em que fomos embora, por comodidade.",No aspect,
"Assim, tivemos, como colocados no 4º pavimento, saíamos pela manhã para voltarmos à noite para descer e subir, uma única vez.",No aspect,
"Quarto limpo não cheira mofo, banheiro simples mas bom, ponto negativo é o chuveiro, é aquelas duchas de mão que fixa na parede, nada pratico..",chuveiro,-1.0
"Hotel IN-CRI-VEL !  Perfumado, moderno, bonito, organizado e com uma vista espetacular.",hotel,1.0
"ESTE HOTEL NAO É 3 ESTRELAS E NEM SE PODE DIZER QUE TEM ELEVADOR, POIS O MESMO NAO PARA NO SEU ANDAR, FUNCIONA ASSIM: 2/3 OU 3/4, O ELEVADOR PARA NO MEIO ENTRE O 2° E O 3° E DEPOIS VOCE TEM QUE SUBRIR OU DESCER ESCADAS E ESTAS SÃO GRANDES..",elevador,-1.0
Aconselho a todos visitarem esse hotel em NYC....,No aspect,
"Cobraram complementação pelo café-da-manhã já incluso na reserva, cobraram pelo late checo out e não disponibilizaram early checo in, mesmo com vagas.",No aspect,
"Comparando com outros hotéis, o quarto não é tão pequeno.",No aspect,
"Hotel pequeno, quarto pequeno (mas muito ajeitado)  , mas muuuuito charmoso, quartos limpíssimos, camas super confortáveis, Uma Ducha maravilhosa para tomar banho, piscina aquecida, academia, sauna.",cama,1.0
O Hotel se negou a retirar o parafuso da janela que permitiria abrir uma fresta da janela e respirar um pouco de ar fresco.,hotel,-1.0
O hotel fica muito bem posicionado ao lado da Champs Elysees mas a rua dele é pequena e tinha uma construção que deixava o aspecto feio.,rua,-1.0
"Excelente localização, ao lado do metro Notre Dame de Lorette, a alguns quarteirões do Ópera, a 300 metros de um carrefour cidade e para quem gosta de restaurantes japoneses e vietnamistas, há vários ao redor.",cidade,0.0
"O atendimento é interessante, simpática recepção (há uma funcionária brasileira que fala português).",recepção,1.0
"As camas de solteiro formam praticamente uma de casal, são quase unidas.",casal,1.0
"O serviço de quarto é péssimo, a comida é horrível.",serviço de quarto,-1.0
"Chegamos no hotel por volta das 07h da manhã, reservamos o hotel desde a noite anterior para 4 adultos, onde nosso voucher da empresa diziam 2 doble bed.",hotel,-1.0
"O hotel esta no centro da cidade, perto de muitos lugares, como o Louvre por exemplo, mas o lugar que ele se encontra não é lá essas coisas.",centro da cidade,1.0
"Hotel fantástico, bem localizado, limpo, lindo, quarto, cama, banheiro gigantes, maravilhosa a vista do hotel para Strip, piscina maravilhosa com cascata, shows com golfinhos, tigres,,,mulheres rsrs, drinks inesquecíveis... impossível não comparar com os outros hotéis... Super recomendado!!!",piscina,1.0
Todas as manhãs deixam pendurado na porta o jornal New York Times e no fim da tarde deixam no quarto cookies com gotas de chocalates.,quarto,1.0
"Goatamos muito, na nossa próxima visita à Big Apple, nos hospedaremos lá novamente com certeza !!!!!",No aspect,
"Localizado na mais tradicional rua de Porto Alegre, o Hotel Açores encontra-se estrategicamente dentro do centro financeiro, turístico, comercial e cultural de Porto Alegre.",rua,0.0
