inputs,aspects,sentiment
"muito limpo e o café da manhã atende todas as necessidades de quem aproveita o dia todo em Paris e se utiliza do hotel apenas para dormir, fica próximo ao metrô e os funcionários são bem bacanas e falam diversos idiomas.",café da manhã,1
"muito limpo e o café da manhã atende todas as necessidades de quem aproveita o dia todo em Paris e se utiliza do hotel apenas para dormir, fica próximo ao metrô e os funcionários são bem bacanas e falam diversos idiomas.",funcionários,1
Indico pelo custo benefício sem dúvida.,No aspect,None
"Chegamos no hotel por volta das 07h da manhã, reservamos o hotel desde a noite anterior para 4 adultos, onde nosso voucher da empresa diziam 2 doble bed.",hotel,-1
"Perfeito, chegamos cansados após 9 horas de viagem, e subimos ao apto, quando chegamos detectamos apenas uma cama.",cama,0
Não tem competencia e qualidade em atendimento.,atendimento,-1
Foi a pior coisa da viagem!,No aspect,None
"descemos a recepção e falamos com o Recepcionista, que disse que o erro vinha da nossa operadora de viagem, porém ele iria falar com o gerente.",No aspect,None
Após 40 minutos na recepção chegou o sr.,No aspect,None
Lamar (gerente na ocasião).,No aspect,None
O mesmo informou que eles não tinham apto disponivel com duas camas.,No aspect,None
Perguntamso se nos tivessemos chego no meio da noite ou então na noite anterior como nos acomodariam.,No aspect,None
O mesmo pediu desculpas e disse que assim que possivel nos colocaria no quarto adequado e não cobraria essa diária.,No aspect,None
Mas as supresas não pararam por ai.,No aspect,None
Saimos do hotel por volta das 11 horas e ainda não possuiam apto.,No aspect,None
"Quando retornamos as 19 horas, não tinham apto disponivel para troca, ficamos mais 20 minutos, ate arranjarem um apto.",No aspect,None
"Em um dos dias da nossa estadia fizemos compras no out let, retornei ao hotel com as compras e no dia seguintefui procurar as calças e não as encontrei, revierei o quarto, quando cheguei ao brasil procurei nas malas, porém 3 calças da marca Levis não foram localizadas, e o que o hotel fez com a reclamação?",No aspect,None
NADA.,No aspect,None
"E ainda por cima a cobrança da diária que o Lamar havia informado que não haveria, aconteceu.",No aspect,None
Nos cobraram ate mesmo o tempo que não tinham apto para os acomodar.,No aspect,None
Se puder faça opção pelo Sofitel ou Novotel.,No aspect,None
Mas esse hotel nunca mais.,No aspect,None
"Terrivel, pessimas lembranças.",No aspect,None
So para lembrar em pessimo estado as instalacoes.,No aspect,None
Ma conservadas e sujas.,No aspect,None
Att  Talissa Bertagnolli - 2724 - de 29/12 á 01/01.,No aspect,None
"Foi a pior experiência que tivemos (eu, minha mulher e filho de 13 anos) na hospedagem em Paris neste Hotel: Mister Bed City Bagnolet.",hotel,-1
"Os apartamentos são minúsculos, carpetes sujos e queimados com ponta de cigarro, serviço péssimo, sanitários que são boxes de fibra dentro dos apartamentos, camas individuais e um beliche (mesmo tendo reservado e pago antecipadamente cama de casal); isto tudo aliado ao péssimo humor e tratamento grosseiro de parte dos franceses que dispensam aos turistas de todo o mundo.",No aspect,None
"Se não tiver outra opção de hospedagem em Paris, cancele sua viagem, ou gaste um pouco mais.",No aspect,None
Êste hotel é um caos.,No aspect,None
Room Tip: Não há dicas para ajudar viajantes neste hotel.,No aspect,None
O melhor é não ir lá.,No aspect,None
Gostamos muito do hotel.,hotel,1
"Toca rock o tempo todo no hall, cassino e elevadores, música de primeira!",cassino,1
"Toca rock o tempo todo no hall, cassino e elevadores, música de primeira!",elevador,1
"Quartos espaçosos e confortáveis, tudo limpo e organizado.",No aspect,None
Tem vários quadros com fotos e artigos pessoais de bandas e cantores.,No aspect,None
Adorei a experiência.,No aspect,None
"O restaurante Nobu, famoso pelas celebridades que o frequentam, fica no hotel.",No aspect,None
"É caro, mas é bom.",No aspect,None
Só não dei 5 estrelas para o hotel por não ficar na famosa Strip.,No aspect,None
"Fora isso, tudo perfeito!",No aspect,None
O hotel tem pontos positivos e negativos.,hotel,0
"Pontos positivos - serviço de reservas muito bom, atendentes (recepcionistas) muito atenciosos, simpáticos, prestativos e pacientes, inglês fluente.",serviço,1
"Frigobar bom e completo, banheiro com chuveiro muito bom (quesito essencial no inverno!) e sistema de calefação pra secagem de roupas.",frigobar,1
"Frigobar bom e completo, banheiro com chuveiro muito bom (quesito essencial no inverno!) e sistema de calefação pra secagem de roupas.",chuveiro,1
"Frigobar bom e completo, banheiro com chuveiro muito bom (quesito essencial no inverno!) e sistema de calefação pra secagem de roupas.",calefação,1
"Pontos negativos - por ser todo coberto de carpetes e não restringir o uso do cigarro dentro do hotel, não sei o que foi mas o quarto tinha um odor muito desagradável de cigarro com perfume, não sei explicar, (não sei se o sistema de calefação abrangia todo o hotel e assim o odor era transmitido para todos os cômodos ou se a camareira fumava ao limpar o quarto) e forte, mesmo depois de limpo, tinha que chegar e abrir as janelas, mesmo com o frio que estava na cidade!",carpete,-1
"E o café da manhã deixa muito a desejar, pães e croissants frios e dormidos, pouca variedade de alimentos, não recomendo pagar pelo café da manhã, tome-o na rua!",café da manhã,-1
Gostaria de deixar aqui minha avaliação.,No aspect,None
"Hotel longe do centro, mas perto do sistema de metrôs, que é super eficiente.",No aspect,None
Gostei muito da localização.,localização,1
Há estação de metrô bem próxima do hotel.,hotel,1
"O pessoal do atendimento é extremamente simpático,",atendimento,1
"O café da manhã continental é simples, mas tudo a tempo e a hora.",café da manhã,1
"O quarto é bem grande e está todo reformado,",quarto,1
O banheiro também é bem espaçoso e com um maravilhoso chuveiro.,chuveiro,1
"O elevador funciona super bem, assim como a internet que é de alta velocidade e sem custo adicional.",elevador,1
"O elevador funciona super bem, assim como a internet que é de alta velocidade e sem custo adicional.",internet,1
O preço é barato.,preço,1
Mas não há serviços usuais como frigobar e interfone.,frigobar,-1
Os funcionários são pouco educados e nada dispostos a ajudar.,funcionários,-1
O hotel recebe muitas excursões e o barulho incomoda por vezes.,hotel,-1
O ar-condicionado (central) não resfria a contento.,ar-condicionado,-1
Há que se avaliar com cuidado a questão custo benefício.,No aspect,None
"Não há qualquer serviço de alimentação fora o café (que é fraco), não há mensageiro.",No aspect,None
"Quando voltar a Paris, não retornarei a este hotel.",No aspect,None
"Hotel bem localizado de fácil acesso as principais atrações, limpo e de ótimas acomodações.",hotel,1
atendimento da recepção e concierge do hotel também muito boa..,atendimento,1
atendimento da recepção e concierge do hotel também muito boa..,recepção,1
"o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........",serviço,1
"o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........",serviço de quarto,1
"o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........",família,1
"o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........",rua,1
Room Tip: Os andares mais altos para ter uma vista privilegiada.,No aspect,None
"Hotel bonito, muito bem localizado e com uma equipe muito cordial.",hotel,1
"O quarto é espaçoso, confortável e silencioso.",quarto,1
"Apesar do serviço irregular no restaurante, o café da manhã é delicioso, com pães feitos na casa e várias opções de pratos a la carte.",café da manhã,1
Room Tip: Os apartamentos mais altos são mais claros.,apartamento,0
Os concierges são atenciosos e simpáticos.,No aspect,None
Vale cada centavo.,No aspect,None
Os do fundo são mais silenciosos do que os de frente.,No aspect,None
"hotel decadente e muito sujo, fomos atacados por percevejos , o que me causou uma crise severa de alergia.",hotel,-1
"Gerente Andrea arrogante, grosseira e destemperada.",gerente,-1
"Café da manhã até às 10, mas 9:45 ninguém serve.",café da manhã,-1
"Pena que só foi diagnosticado aqui no Brasil, pois lá me renderia não só indenização como intervenção da vigilância sanitária.",No aspect,None
"Enfim, nunca mais.",No aspect,None
"Room Tip: não fique neste hotel; há vários ao redor, limpos.",No aspect,None
"Hotel é bem localizado, estrutura física boa, porém os preços são acima do merecido, as taxas não coincidiram com as da reserva.",preço,-1
"Cobraram complementação pelo café-da-manhã já incluso na reserva, cobraram pelo late checo out e não disponibilizaram early checo in, mesmo com vagas.",No aspect,None
Como os americanos dizem não seria um hotel Amigável!!!!,No aspect,None
Room Tip: Difícil de dizer,No aspect,None
Hotel em prédio antigo mas totalmente reformado.,hotel,1
Quarto pequenininho ( padrão Paris!) mas suficientemente confortável.,quarto,1
"O melhor de tudo é a localização:rua tranquila e silenciosa no coração do Quartier Latin, a dois passos da Sorbonne, Panteon, Luxembourg, rio Sena, o que há de melhor em Paris.",localização,1
"O melhor de tudo é a localização:rua tranquila e silenciosa no coração do Quartier Latin, a dois passos da Sorbonne, Panteon, Luxembourg, rio Sena, o que há de melhor em Paris.",rua,1
"Equipe atenciosa, gentil, prestativa, ( em especial o Halpern) nos deu as dicas que solicitamos.",No aspect,None
Higiene irreparável.,No aspect,None
Duas estações de Metro por perto.,No aspect,None
Recomendo sem ressalvas.,No aspect,None
Hotel muito bem localizado na strip!,hotel,1
Apartamentos tem cofre e secador de cabelos.,secador,1
"Pontos fortes: Localização, área de lazer, estacionamento bom e gratuito.",localização,1
"Pontos fortes: Localização, área de lazer, estacionamento bom e gratuito.",estacionamento,1
"Possui Monorail gratuito para o Belagio, Aria, Crystals e Vdara.",No aspect,None
"Estrutura do hotel excelente e a conservação das áreas comuns idem, porém os apartamentos já estiveram melhores.",No aspect,None
Pontos fracos: Internet é cobrada Não há geladeira nos apartamentos.,No aspect,None
Só está disponível após solicitação e pagamento de sobretaxa.,No aspect,None
hotel muito bom.,hotel,1
"Fiquei em um quarto pequeno e banheiro muito apertado para um casal, mas talvez outros quartos sejam melhores, pois minha reserva foi de última hora e era o único disponível.",casal,-1
"O valor é alto, mas, considerando-se que se trata de Paris, vale o quanto custa, principalmente pela média de preço dos demais hotéis.",preço,1
"Hotel muito confortável, situado no centro da área turistica de Paris, perto do metro e da paragem do autocarro turistico que faz a visita da cidade.",hotel,1
Os quartos são pequenos mas acolhedores e o pequeno-almoço mais que suficiente.,quarto,1
"Com um staff muito atencioso, o hotel foi recentemente redecorado com charme e bom gosto.",No aspect,None
Adorámos a estadia e recomendamos a sua escolha.,No aspect,None
Vale a pena visitar o site do hotel e procurar os melhores preços disponíveis.,No aspect,None
"Hotel novinho, decoração moderna, atendentes muito prestativos, um pouco apertado mas ok para os padrões NY.",hotel,1
"Excelente localização, pertinho da estação do metro, com diversos restaurantes e pubs ao redor.",localização,1
"Aquecimento interno funcionando bem, serviço de quarto rápido.",aquecimento,1
"Aquecimento interno funcionando bem, serviço de quarto rápido.",serviço de quarto,1
"Aquecimento interno funcionando bem, serviço de quarto rápido.",quarto,0
Opção por suítes e quartos com banheiro coletivo.,suíte,0
Não posso avaliar piscina e sala de ginástica porque sinceramente nem procurei.,piscina,0
"Hotel novo e moderno com excelente localização, no meio da Strip.",hotel,1
