inputs;aspects;sentiment
Primeiro ponto: A localização é muito boa, facilitando o acesso aos demais pontos da cidade Segundo ponto: A receptividade por parte dos funcionários também é boa Terceiro ponto: A estrutura do prédio é consideravelmente boa, um ponto negativo é em relação ao prédio ao lado, pois o mesmo transfere um mal cheiro no corredor para acesso aos quartos Quarto ponto: A internet poderia ser melhor, nem sempre consegui acesso.;cidade;1
O Grand Hotel Dorê fica localizado no bairro Daumesnil, que é tipicamente residencial. Trata-se de um hotel pequeno, com um staff muito atencioso, quartos limpos e confortáveis. Café da manhã com uma boa variedade. Embora não fique colado com as atrações turísticas, o hotel localiza-se ao lado de uma estação do metrô. Dentro de 3 ou 4 estações você consegue alcançar os principais destinos da cidade.;café da manhã;1
Hotel de médio porte , bom atendimento em inglês, quartos pequenos porém sempre limpos e com tudo que se necessita para uma boa estadia. Um café da manhã completo, boas opçoes de metro nas imediações, de modo que se você procura uma estadia agradável, sem luxo, mas com boa operacionalidade para uma viagem a Paris, esta é uma boa opçáo.;quarto;1
Gostei muito da localização. Há estação de metrô bem próxima do hotel. O pessoal do atendimento é extremamente simpático, O café da manhã continental é simples, mas tudo a tempo e a hora. O quarto é bem grande e está todo reformado, O banheiro também é bem espaçoso e com um maravilhoso chuveiro. O elevador funciona super bem, assim como a internet que é de alta velocidade e sem custo adicional.;localização;1
Gostamos da região então a escolha foi perfeita! O hotel atendeu a nossa expectativa, custo benefício, a localização e os arredores do hotel. Os funcionários do Restaurante e do bar foram muito atenciosos. A única coisa que sugerimos é evitar que o hóspede que chega cansado descubra na porta do quarto que sua chave não abre e aí tem que voltar à portaria para ajustar o cartão...;quarto;1
Muito mais do que um hotel 3 estrelas. Café da manhã delicioso, hotel pequeno e aconchegante. O aquecimento do quarto funcionou muito bem no período em que estivemos hospedados, com temperaturas muito amenas. O banheiro possui uma banheira muito bacana. A localização é o ponto alto deste hotel. Próximo aos jardins de luxembourg, Notre Dame e Pantheon. Bairro boêmio com muitos bares e restaurantes abertos até tarde. Atendimento muito cordial.;café da manhã;1
O hotel em geral é bom, o que achamos ruim foi o tamanho do quarto e do banheiro. Em se tratando de Paris já esperávamos encontrar um quarto pequeno, mas mesmo assim ficamos decepcionados. Chegamos com duas malas grandes, foi uma dificuldade abri-las. Localização ótima, a duas quadras de St Germain. Mercados e restaurantes próximos. Funcionários atenciosos. Internet free, boa qualidade.;funcionários;1
O atendimento é péssimo. As instalações, velhas. Os quarto, abafados e com cheiro de mofo. A localização, a algumas quadras de uma estação de metrô, mas numa região decadente, feia, e suja.;quarto;-1
Hotel com péssimo serviço de limpeza e arrumação dos quartos. Aquecimento do quarto (todos os quartos do hotel) sem funcionar, assim como a água para banho não aquecia suficientemente para um banho confortável.  Nos hospedamos no inverno e passamos frio, eu e minha filha de 10 anos.  O problema com o aquecimento já existia antes de nossa reserva, mas não fomos informados.   Em resumo fomos enganados e espero ser compensado pelo transtorno causado.;quarto;-1
Esse é dos raros hotéis em Las Vegas que não tem um Cassino. Portanto é péssimo para quem quer jogar e fabuloso para quem quer tranquilidade e pouco movimento. O apartamento é de qualidade superior e o staff é discreto e atencioso. Posso dizer que é um hotel perfeito para um perfil específico de público pois o apartamento que fiquei tinha até máquina de lavar roupa. Se você quer um local tranquilo, com apartamento completo por um preço razoável, o lugar é esse.;cassino;0
Tivemos uma série de problemas com este hotel desde o momento da reserva. Os funcionários em geral são destreinados e desorganizados, não passam direito a informação entre si. Nossa reserva foi debitada duas vezes e ainda assim tivemos a reserva cancelada ! O que não teria acontecido se fossem organizados e prestassem bastante atenção a tudo que foi acordado entre entre o estabelecimento e cliente. Após muito aborrecimento, ligações interurbanas e várias trocas de e-mails com um dos gerentes, resolveram esse problema. Na verdade, causaram mais problemas do que isso, só estou resumindo o que aconteceu. Ficamos no terceiro andar sem elevador e tivemos que carregar as malas sozinhos. Nos colocaram num quarto para fumantes, mesmo sem ser solicitado, com forte cheiro de cigarro. Reclamamos e resolveram, mas para isso tivemos que subir e descer os 3 lances de escada. O ar-condicionado é muito barulhento, a ponto de não termos ouvido o despertador. Por sorte, acordamos sozinhos, ou perderíamos o voo. A limpeza é ruim. Veja debaixo da cama, está imunda. O cobertor é sujo e nos coçamos a noite toda. A agua demora muito a aquecer, minha esposa tomou banho frio numa noite fria porque, após tanto esperar, achou que não havia agua quente. O hotel é muito mal localizado, numa avenida famosa por prostituição e com barulho de carros e metrô (que na verdade é um trem de superfície). Moradores da região me alertaram que não é seguro sair de noite. Nota fiscal foi dada apenas por uma diária, com metade do valor (60 reais, em vez de 120 por diária). Não tivemos tempo de reclamar disso, pois poucas horas depois partiria nosso voo e estávamos com pressa. Diferente do que fariam numa gestão profissional, não recebemos absolutamente nenhuma compensação pelo aborrecimento. Após muita discussão, se limitaram a cobrar o valor correto e nos colocar no pior quarto do hotel. De positivo, só o transfer gratuito, tirando o fato de que não fazem reservas e você tem que fazer ligações interurbanas assim que chegar no aeroporto. Não usufruímos do café da manhã, então não posso avaliá-lo. É o pior hotel em que já me hospedei e não o recomendo a ninguém. Não pense que irá economizar se hospedando nele.;quarto;-1
Fiquei no 3º andar, o quarto era velho, o banheiro tinha azulejo azul de casa de vó, e o box não fechava além de ser de acrílico.Chuveiro não esquenta direito.Quarto com mofo nos tetos e nas paredes e a janela do quarto dava pro depósito de lixo do hotel. Nojento.Não tinha tomada para carregar celular, apenas a tomada da tv e uma tomada no banheiro.Pelo menos as camas tinham lençóis e toalhas limpas. O hall de entrada do prédio é agradável e do lado do elevador tem um poster com fotos de quartos que eu duvido que seja de lá pelo que eu vi no meu. Não aconselho.;tomada;-1
Não sei nem se posso chamar aquilo de hotel.Instalações velhas e mal consevadas. Tudo cheira a mofo. Faltou água por duas vezes durante a estadia e demora muito a sair agua quente nas torneiras e chuveiro. Serviço de café da manhã horrível...;serviço;-1
Este hotel é um daqueles que cobre um santo e acaba descobrindo o outro, ou seja, ele não é muito bom (apesar de eles terem reformado a maioria dos quartos agora), mas tem uma localização ótimo: bem no centro velho.Então, se você quer ficar num local que tenha fácil acesso ao centro este é um lugar que você pode considerar, mas não pense muito no conforto: o quarto e o banheiro são pequenos. Ah! algo que funciona bem lá é o aquecedor em épocas de frio!! O café da manhã é razoável, o atendimento é bom, mas não tem piscina nem sala de ginástica.;hotel;1
Gostamos muito principalmente pela localizacao...so tem brasileiro no hotel!!! Da janela do quarto voce consegue ver a torre eiffel e caso queira consegue ir andando ate a torre, ou se preferir pegue o metro que fica a 100 metros do hotel.     Existem bons restaurantes perto e um casal gasta em media 55 euros para comer e tomar um bom vinho.;quarto;0
Excelente local para ficar com a familia, bem localizado, bem no centro da cidade, proximo a diversos pontos turisticos como o gasometro. Otimo atendimento, bons quartos, bom preço, otimo cafe da manha;quarto;0
A localização do hotel é muito boa , porém as partes comuns são pequenas e desconfortáveis para uma classificação 4 estrelas !!!!! O valor da diária não compensa o deconforto das instalações comuns. As salas de recepção e de café da manhã énão refletem um conforto de hotel 4 estrelas da rede Accor. A equipe de atendimento é gentil e atenciosa.;hotel;1
O hotel Luxor Las Vegas, não é super caro, tem uma boa localização, fica relativamente perto da Strip, possui trenzinho grátis que o liga a dois outros hotéis próximos além de ser servido por linhas de ônibus que dáo ótima mobilidade para quem não deseja alugar carro ou se utilizar de táxis. Seus quartos são de bom tamanho e principalmente são LIMPOS!!!!! Sinal de uma estadia feliz!!!!!;quarto;1
É um hotel de 4 estrelas, mas não parece. É aconchegante, limpo, mas não vale o preço de 4 estrelas, pois o café da manhã é bastante fraco, com quartos muito pequenos e banheiro mínimo! A localização, para quem gosta de estar próximo às grandes lojas, é bom - pois fica a 10 minutos a pé da Galeries Lafayette e também da Champs Elise. Room Tip: Os apartamentos de andar mais altos e do final do corredor são um pouco melhores.;café da manhã;0
O Distrik é um ótimo hotel. Equipe atenciosa no check in. Pedimos quarto em andar alto e silencioso e fomos atendidos, perdemos uma das chaves e foi reposta sem problemas. Pedimos late checkout e nos deram. A unica coisa que pode melhorar é a reposição do café da manhã no horário de rush. Mas é um ótimo hotel em NYC.;hotel;1
Hotel afastado da Strip. Bom para que quer descansar do agito ou tem crianças. O padrão é muito bom e segue a marca Confort Suites. Quartos amplos, bem equipados, janelas anti-ruído e bom café da manhã. Estacionamento e Wi-Fi grátis. Uma bagatela! O atendimento é muito cordial, inclusive te esperando com água gelada cada vez que vc passa pela recepção.  Room Tip: Apartamento de fundos são mais silenciosos;atendimento;1
Um hotel maravilhoso, recomendo!!!nosso quarto era muito bom, aconchegante.... Mas tudo paga, ate para abrir frigobar ou ate mesmo tirar do lugar os aperitivos que tem no quarto!!   A decoraçao é muito linda...tudo perfeito dentro do hotel!!varias opções de alimentação dentro do hotel, mas achei caro!! O shopping do hotel achei o melhor de todos!!!e a localização acaba sendo muito boa, fica bem no meio da strip, da pra fazer tudo a pé...  Enfim, recomendo...;shopping;0
O pagamento tem que ser na entrada, sem a possibilidade de parcelar, além disso na entrada não há rampa e nenhum funcionário se prontifica a te ajudar com as bagagens. No período que me hospedei ( 5 dias ) o WIFI não pegou em nenhum instante e o computador do hotel disponível para os hospedes estava cheio de vírus o que bloqueou minha conta no facebook. A limpeza, a localização e o café da manhã estavam ótimos, porém esse último começava apenas as 7, o que complica a vida de quem está na cidade a negocios ou para prestar vestibular A empresa de táxi demora demais para chegar no hotel e os funcionários não são capacitados para sugerir passeios turisticos. Não recomendo.;funcionários;-1
Para quem não espera serviços esta é uma boa opção de hotel. O quarto é grande (king bed e uma sala separada) e fica bem perto dos melhores teatros da Broadway. Perfeito para quem quiser curtir os prazeres de NY e voltar ao Hotel apenas para descansar. Melhor custo benefício !  Room Tip: Fui com meu marido mas percebi que é uma ótima opção para famílias.;quarto;1
