inputs;aspects;start_position;end_position
Respondi que era hospede, q tinha acabado de fazer o check out e estava esperando para ir embora.;No aspect;-1;-1
Respondi no mesmo tom q ele.;No aspect;-1;-1
Ele pediu desculpas e saiu.;No aspect;-1;-1
A moça da recepçao viu e nao fez nada!;No aspect;-1;-1
Qd cheguei o cara da recepçao falou q havia chegado bem antes da hora do check in, e eu respondi: eu avisei isso na hora da reserva.;No aspect;-1;-1
Enfim, depois de umas 2 hrs consegui entrar no quarto, q era pequeno, mas agradavel.;No aspect;-1;-1
Fiquei por duas noites no hotel, não tenho do que reclamar, fica próximo a Torre Eiffel...o quarto e o banheiro são bem pequenos, mas a cama é super confortável e a ducha é ótima!;hotel;26;31
Fiquei por duas noites no hotel, não tenho do que reclamar, fica próximo a Torre Eiffel...o quarto e o banheiro são bem pequenos, mas a cama é super confortável e a ducha é ótima!;quarto;92;98
Fiquei por duas noites no hotel, não tenho do que reclamar, fica próximo a Torre Eiffel...o quarto e o banheiro são bem pequenos, mas a cama é super confortável e a ducha é ótima!;cama;136;140
Fiquei por duas noites no hotel, não tenho do que reclamar, fica próximo a Torre Eiffel...o quarto e o banheiro são bem pequenos, mas a cama é super confortável e a ducha é ótima!;ducha;165;170
muito limpo e o café da manhã atende todas as necessidades de quem aproveita o dia todo em Paris e se utiliza do hotel apenas para dormir, fica próximo ao metrô e os funcionários são bem bacanas e falam diversos idiomas.;café da manhã;16;29
muito limpo e o café da manhã atende todas as necessidades de quem aproveita o dia todo em Paris e se utiliza do hotel apenas para dormir, fica próximo ao metrô e os funcionários são bem bacanas e falam diversos idiomas.;funcionários;166;178
Indico pelo custo benefício sem dúvida.;No aspect;-1;-1
Chegamos no hotel por volta das 07h da manhã, reservamos o hotel desde a noite anterior para 4 adultos, onde nosso voucher da empresa diziam 2 doble bed.;hotel;12;17
Perfeito, chegamos cansados após 9 horas de viagem, e subimos ao apto, quando chegamos detectamos apenas uma cama.;cama;109;113
Não tem competencia e qualidade em atendimento.;atendimento;35;46
Foi a pior coisa da viagem!;No aspect;-1;-1
descemos a recepção e falamos com o Recepcionista, que disse que o erro vinha da nossa operadora de viagem, porém ele iria falar com o gerente.;No aspect;-1;-1
Após 40 minutos na recepção chegou o sr.;No aspect;-1;-1
Lamar (gerente na ocasião).;No aspect;-1;-1
O mesmo informou que eles não tinham apto disponivel com duas camas.;No aspect;-1;-1
Perguntamso se nos tivessemos chego no meio da noite ou então na noite anterior como nos acomodariam.;No aspect;-1;-1
O mesmo pediu desculpas e disse que assim que possivel nos colocaria no quarto adequado e não cobraria essa diária.;No aspect;-1;-1
Mas as supresas não pararam por ai.;No aspect;-1;-1
Saimos do hotel por volta das 11 horas e ainda não possuiam apto.;No aspect;-1;-1
Quando retornamos as 19 horas, não tinham apto disponivel para troca, ficamos mais 20 minutos, ate arranjarem um apto.;No aspect;-1;-1
Em um dos dias da nossa estadia fizemos compras no out let, retornei ao hotel com as compras e no dia seguintefui procurar as calças e não as encontrei, revierei o quarto, quando cheguei ao brasil procurei nas malas, porém 3 calças da marca Levis não foram localizadas, e o que o hotel fez com a reclamação?;No aspect;-1;-1
NADA.;No aspect;-1;-1
E ainda por cima a cobrança da diária que o Lamar havia informado que não haveria, aconteceu.;No aspect;-1;-1
Nos cobraram ate mesmo o tempo que não tinham apto para os acomodar.;No aspect;-1;-1
Se puder faça opção pelo Sofitel ou Novotel.;No aspect;-1;-1
Mas esse hotel nunca mais.;No aspect;-1;-1
Terrivel, pessimas lembranças.;No aspect;-1;-1
So para lembrar em pessimo estado as instalacoes.;No aspect;-1;-1
Ma conservadas e sujas.;No aspect;-1;-1
Att  Talissa Bertagnolli - 2724 - de 29/12 á 01/01.;No aspect;-1;-1
Foi a pior experiência que tivemos (eu, minha mulher e filho de 13 anos) na hospedagem em Paris neste Hotel: Mister Bed City Bagnolet.;hotel;102;107
"Os apartamentos são minúsculos, carpetes sujos e queimados com ponta de cigarro, serviço péssimo, sanitários que são boxes de fibra dentro dos apartamentos, camas individuais e um beliche (mesmo tendo reservado e pago antecipadamente cama de casal); isto tudo aliado ao péssimo humor e tratamento grosseiro de parte dos franceses que dispensam aos turistas de todo o mundo.";No aspect;-1;-1
Se não tiver outra opção de hospedagem em Paris, cancele sua viagem, ou gaste um pouco mais.;No aspect;-1;-1
Êste hotel é um caos.;No aspect;-1;-1
Room Tip: Não há dicas para ajudar viajantes neste hotel.;No aspect;-1;-1
O melhor é não ir lá.;No aspect;-1;-1
Gostamos muito do hotel.;hotel;18;23
Toca rock o tempo todo no hall, cassino e elevadores, música de primeira!;cassino;32;39
Toca rock o tempo todo no hall, cassino e elevadores, música de primeira!;elevador;42;50
Quartos espaçosos e confortáveis, tudo limpo e organizado.;No aspect;-1;-1
Tem vários quadros com fotos e artigos pessoais de bandas e cantores.;No aspect;-1;-1
Adorei a experiência.;No aspect;-1;-1
O restaurante Nobu, famoso pelas celebridades que o frequentam, fica no hotel.;No aspect;-1;-1
É caro, mas é bom.;No aspect;-1;-1
Só não dei 5 estrelas para o hotel por não ficar na famosa Strip.;No aspect;-1;-1
Fora isso, tudo perfeito!;No aspect;-1;-1
O hotel tem pontos positivos e negativos.;hotel;2;7
Pontos positivos - serviço de reservas muito bom, atendentes (recepcionistas) muito atenciosos, simpáticos, prestativos e pacientes, inglês fluente.;serviço;19;26
Frigobar bom e completo, banheiro com chuveiro muito bom (quesito essencial no inverno!) e sistema de calefação pra secagem de roupas.;frigobar;0;8
Frigobar bom e completo, banheiro com chuveiro muito bom (quesito essencial no inverno!) e sistema de calefação pra secagem de roupas.;chuveiro;38;46
Frigobar bom e completo, banheiro com chuveiro muito bom (quesito essencial no inverno!) e sistema de calefação pra secagem de roupas.;calefação;102;111
Pontos negativos - por ser todo coberto de carpetes e não restringir o uso do cigarro dentro do hotel, não sei o que foi mas o quarto tinha um odor muito desagradável de cigarro com perfume, não sei explicar, (não sei se o sistema de calefação abrangia todo o hotel e assim o odor era transmitido para todos os cômodos ou se a camareira fumava ao limpar o quarto) e forte, mesmo depois de limpo, tinha que chegar e abrir as janelas, mesmo com o frio que estava na cidade!;carpete;43;50
E o café da manhã deixa muito a desejar, pães e croissants frios e dormidos, pouca variedade de alimentos, não recomendo pagar pelo café da manhã, tome-o na rua!;café da manhã;4;17
Gostaria de deixar aqui minha avaliação.;No aspect;-1;-1
Hotel longe do centro, mas perto do sistema de metrôs, que é super eficiente.;No aspect;-1;-1
Gostei muito da localização.;localização;16;27
Há estação de metrô bem próxima do hotel.;hotel;35;40
O pessoal do atendimento é extremamente simpático,;atendimento;13;24
O café da manhã continental é simples, mas tudo a tempo e a hora.;café da manhã;2;15
O quarto é bem grande e está todo reformado,;quarto;2;8
O banheiro também é bem espaçoso e com um maravilhoso chuveiro.;chuveiro;54;62
O elevador funciona super bem, assim como a internet que é de alta velocidade e sem custo adicional.;elevador;2;10
O elevador funciona super bem, assim como a internet que é de alta velocidade e sem custo adicional.;internet;44;52
O preço é barato.;preço;2;7
Mas não há serviços usuais como frigobar e interfone.;frigobar;32;40
Os funcionários são pouco educados e nada dispostos a ajudar.;funcionários;3;15
O hotel recebe muitas excursões e o barulho incomoda por vezes.;hotel;2;7
O ar-condicionado (central) não resfria a contento.;ar-condicionado;2;17
Há que se avaliar com cuidado a questão custo benefício.;No aspect;-1;-1
Não há qualquer serviço de alimentação fora o café (que é fraco), não há mensageiro.;No aspect;-1;-1
Quando voltar a Paris, não retornarei a este hotel.;No aspect;-1;-1
Hotel bem localizado de fácil acesso as principais atrações, limpo e de ótimas acomodações.;hotel;0;5
atendimento da recepção e concierge do hotel também muito boa..;atendimento;0;11
atendimento da recepção e concierge do hotel também muito boa..;recepção;15;23
o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........;serviço;2;9
o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........;serviço de quarto;2;19
o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........;família;97;104
o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........;rua;172;175
Room Tip: Os andares mais altos para ter uma vista privilegiada.;No aspect;-1;-1
Hotel bonito, muito bem localizado e com uma equipe muito cordial.;hotel;0;5
O quarto é espaçoso, confortável e silencioso.;quarto;2;8
Apesar do serviço irregular no restaurante, o café da manhã é delicioso, com pães feitos na casa e várias opções de pratos a la carte.;café da manhã;46;59
Room Tip: Os apartamentos mais altos são mais claros.;apartamento;13;24
Os concierges são atenciosos e simpáticos.;No aspect;-1;-1
Vale cada centavo.;No aspect;-1;-1
Os do fundo são mais silenciosos do que os de frente.;No aspect;-1;-1
hotel decadente e muito sujo, fomos atacados por percevejos , o que me causou uma crise severa de alergia.;hotel;0;5
Gerente Andrea arrogante, grosseira e destemperada.;gerente;0;7
Café da manhã até às 10, mas 9:45 ninguém serve.;café da manhã;0;13
Pena que só foi diagnosticado aqui no Brasil, pois lá me renderia não só indenização como intervenção da vigilância sanitária.;No aspect;-1;-1
Enfim, nunca mais.;No aspect;-1;-1
"Room Tip: não fique neste hotel; há vários ao redor, limpos.";No aspect;-1;-1
Hotel é bem localizado, estrutura física boa, porém os preços são acima do merecido, as taxas não coincidiram com as da reserva.;preço;55;60
Cobraram complementação pelo café-da-manhã já incluso na reserva, cobraram pelo late checo out e não disponibilizaram early checo in, mesmo com vagas.;No aspect;-1;-1
Como os americanos dizem não seria um hotel Amigável!!!!;No aspect;-1;-1
Room Tip: Difícil de dizer;No aspect;-1;-1
Hotel em prédio antigo mas totalmente reformado.;hotel;0;5
Quarto pequenininho ( padrão Paris!) mas suficientemente confortável.;quarto;0;6
O melhor de tudo é a localização:rua tranquila e silenciosa no coração do Quartier Latin, a dois passos da Sorbonne, Panteon, Luxembourg, rio Sena, o que há de melhor em Paris.;localização;21;32
O melhor de tudo é a localização:rua tranquila e silenciosa no coração do Quartier Latin, a dois passos da Sorbonne, Panteon, Luxembourg, rio Sena, o que há de melhor em Paris.;rua;33;36
Equipe atenciosa, gentil, prestativa, ( em especial o Halpern) nos deu as dicas que solicitamos.;No aspect;-1;-1
Higiene irreparável.;No aspect;-1;-1
Duas estações de Metro por perto.;No aspect;-1;-1
Recomendo sem ressalvas.;No aspect;-1;-1
Hotel muito bem localizado na strip!;hotel;0;5
Apartamentos tem cofre e secador de cabelos.;secador;25;32
Pontos fortes: Localização, área de lazer, estacionamento bom e gratuito.;localização;15;26
Pontos fortes: Localização, área de lazer, estacionamento bom e gratuito.;estacionamento;43;57
Possui Monorail gratuito para o Belagio, Aria, Crystals e Vdara.;No aspect;-1;-1
Estrutura do hotel excelente e a conservação das áreas comuns idem, porém os apartamentos já estiveram melhores.;No aspect;-1;-1
Pontos fracos: Internet é cobrada Não há geladeira nos apartamentos.;No aspect;-1;-1
Só está disponível após solicitação e pagamento de sobretaxa.;No aspect;-1;-1
hotel muito bom.;hotel;0;5
Fiquei em um quarto pequeno e banheiro muito apertado para um casal, mas talvez outros quartos sejam melhores, pois minha reserva foi de última hora e era o único disponível.;casal;62;67
O valor é alto, mas, considerando-se que se trata de Paris, vale o quanto custa, principalmente pela média de preço dos demais hotéis.;preço;110;115
Hotel muito confortável, situado no centro da área turistica de Paris, perto do metro e da paragem do autocarro turistico que faz a visita da cidade.;hotel;0;5
Os quartos são pequenos mas acolhedores e o pequeno-almoço mais que suficiente.;quarto;3;9
Com um staff muito atencioso, o hotel foi recentemente redecorado com charme e bom gosto.;No aspect;-1;-1
Adorámos a estadia e recomendamos a sua escolha.;No aspect;-1;-1
Vale a pena visitar o site do hotel e procurar os melhores preços disponíveis.;No aspect;-1;-1
Hotel novinho, decoração moderna, atendentes muito prestativos, um pouco apertado mas ok para os padrões NY.;hotel;0;5
Excelente localização, pertinho da estação do metro, com diversos restaurantes e pubs ao redor.;localização;10;21
Aquecimento interno funcionando bem, serviço de quarto rápido.;aquecimento;0;11
Aquecimento interno funcionando bem, serviço de quarto rápido.;serviço de quarto;37;54
Aquecimento interno funcionando bem, serviço de quarto rápido.;quarto;48;54
Opção por suítes e quartos com banheiro coletivo.;suíte;10;15
Não posso avaliar piscina e sala de ginástica porque sinceramente nem procurei.;piscina;18;25
